date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,t_s,v_ms,P_batt_W,P_mech_total_W
2022-09-04 12:26:58+00:00,18.83178565,,,,,490.0,5.231051569444444,91.95338468806942,0.0
2022-09-04 12:27:00+00:00,19.66882778,,,,,492.0,5.463563272222222,106.10605522466216,0.0
2022-09-04 12:27:02+00:00,19.78594267,,,,,494.0,5.496095186111111,80.91277208778536,0.0
2022-09-04 12:27:04+00:00,19.47584339,,,,,496.0,5.409956497222223,58.6792937728769,0.0
2022-09-04 12:27:06+00:00,19.03069459,,,,,498.0,5.286304052777777,81.85499524362697,0.0
2022-09-04 12:27:08+00:00,19.41555004,,,,,500.0,5.393208344444444,129.39360645172158,0.0
2022-09-04 12:27:10+00:00,20.26364972,,,,,502.0,5.628791588888888,156.097803971177,0.0
2022-09-04 12:27:12+00:00,20.96707647,,,,,504.0,5.824187908333333,140.87541764322145,0.0
2022-09-04 12:27:14+00:00,21.03605721,,,,,506.0,5.843349225,112.19928620949574,0.0
2022-09-04 12:27:16+00:00,21.00411613,,,,,508.0,5.834476702777778,97.45575789733536,0.0
2022-09-04 12:27:18+00:00,21.15813841,,,,,510.0,5.8772606694444445,85.6311845429019,0.0
2022-09-04 12:27:20+00:00,21.07921825,,,,,512.0,5.855338402777778,57.62938321950417,0.0
2022-09-04 12:27:22+00:00,20.54850693,,,,,514.0,5.707918591666666,26.491726525723397,0.0
2022-09-04 12:27:24+00:00,19.88674541,,,,,516.0,5.524095947222222,12.64240172785762,0.0
2022-09-04 12:27:26+00:00,19.30058019,,,,,518.0,5.361272275,9.775795096498648,0.0
2022-09-04 12:27:28+00:00,18.79067065,,,,,520.0,5.219630736111111,2.180874853053953,0.0
2022-09-04 12:27:30+00:00,18.13005369,,,,,522.0,5.036126025,-0.0,12.51120316210624
2022-09-04 12:27:32+00:00,17.27507634,,,,,524.0,4.798632316666666,-0.0,13.722413711828931
2022-09-04 12:27:34+00:00,16.29828765,,,,,526.0,4.527302124999999,16.18000840860381,0.0
2022-09-04 12:27:36+00:00,16.18888113,,,,,528.0,4.4969114249999995,68.05621473979815,0.0
