date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,P_batt_W,P_mech_waste_W,SoC,Motor_Eff
2022-09-04 12:37:12+00:00,22.72458445,,,,,202.8500659860066,0.0,0.5420894082944441,0.8356143640189913
2022-09-04 12:37:14+00:00,22.97025859,,,,,99.23034384661973,0.0,0.5419791523568367,0.8026432009213179
2022-09-04 12:37:16+00:00,22.17408279,,,,,51.20898281341951,0.0,0.541922253487044,0.531502000947706
2022-09-04 12:37:18+00:00,21.22810941,,,,,49.31756773343688,0.0,0.5418674561895624,0.4706943279482394
2022-09-04 12:37:20+00:00,20.95919103,,,,,51.20726479202938,0.0,0.5418105592286824,0.7627641713137493
2022-09-04 12:37:22+00:00,20.80803941,,,,,48.47039012683031,0.0,0.5417567032396525,0.4225191745958489
2022-09-04 12:37:24+00:00,20.12026741,,,,,0.0,26.97851895282355,0.5417567032396525,0.6032782214916184
2022-09-04 12:37:26+00:00,18.69045948,,,,,-36.36020008871103,0.0,0.5417952625224013,0.7694785977609858
2022-09-04 12:37:28+00:00,17.31415201,,,,,-20.85833203487052,0.0,0.5418173822573921,0.7293867765087111
2022-09-04 12:37:30+00:00,16.72888945,,,,,41.21933209790501,0.0,0.5417715829995055,0.23302119608913652
2022-09-04 12:37:32+00:00,16.57126242,,,,,58.960733106160355,0.0,0.541706071073832,0.7342153488216208
2022-09-04 12:37:34+00:00,16.63927282,,,,,82.23729250563646,0.0,0.5416146963043812,0.7595312936385765
2022-09-04 12:37:36+00:00,16.83480532,,,,,96.12142362560995,0.0,0.541507894722575,0.7764304282468801
2022-09-04 12:37:38+00:00,17.10786901,,,,,113.48027523483599,0.0,0.5413818055278696,0.7865897568479544
2022-09-04 12:37:40+00:00,17.43135789,,,,,150.74793499044537,0.0,0.5412143078223247,0.8046161016223947
2022-09-04 12:37:42+00:00,18.15237546,,,,,191.9980004947858,0.0,0.5410009767106638,0.8248641658984384
2022-09-04 12:37:44+00:00,19.69575616,,,,,216.70035250757033,0.0,0.5407601985412109,0.8324884461486531
2022-09-04 12:37:46+00:00,20.47529332,,,,,189.66171249458876,0.0,0.5405494633051058,0.8285689522874933
2022-09-04 12:37:48+00:00,20.81709851,,,,,145.26654189789892,0.0,0.5403880560363303,0.8180186551055522
2022-09-04 12:37:50+00:00,20.93549942,,,,,119.20672914974672,0.0,0.5402556041150528,0.8120775543085655
2022-09-04 12:37:52+00:00,20.93251613,,,,,104.67129535962337,0.0,0.5401393026757644,0.8031486766565075
2022-09-04 12:37:54+00:00,20.85866902,,,,,95.45828314985485,0.0,0.540033237916709,0.7957460012240816
2022-09-04 12:37:56+00:00,20.74037612,,,,,88.89825485137843,0.0,0.5399344620779852,0.7903982066641645
2022-09-04 12:37:58+00:00,20.59241411,,,,,83.83392524819227,0.0,0.5398413132721539,0.7861598574587982
2022-09-04 12:38:00+00:00,20.42367433,,,,,79.6740920436246,0.0,0.5397527865032166,0.7825666714464713
2022-09-04 12:38:02+00:00,20.23988775,,,,,76.10340449485494,0.0,0.5396682271648889,0.7793784847426133
2022-09-04 12:38:04+00:00,20.0449637,,,,,76.27457191733765,0.0,0.5395834776405364,0.7790791420921969
2022-09-04 12:38:06+00:00,19.84168264,,,,,84.81594923798853,0.0,0.5394892376969386,0.7854997829378381
2022-09-04 12:38:08+00:00,19.78145385,,,,,95.94979678811659,0.0,0.5393826268116184,0.7945492344510144
2022-09-04 12:38:10+00:00,19.93963634,,,,,96.99499340474938,0.0,0.5392748545967242,0.795617962335502
2022-09-04 12:38:12+00:00,19.9323951,,,,,89.43448213788074,0.0,0.5391754829499044,0.789404828610752
2022-09-04 12:38:14+00:00,19.65162962,,,,,90.79422235919174,0.0,0.5390746004806164,0.790091775326166
2022-09-04 12:38:16+00:00,19.67956668,,,,,115.74513426515183,0.0,0.5389459947758773,0.8068940773611124
2022-09-04 12:38:18+00:00,19.99330654,,,,,149.73718524240726,0.0,0.538779620125608,0.8170162174302998
2022-09-04 12:38:20+00:00,20.56118999,,,,,175.02030329118548,0.0,0.5385851531219511,0.8249030581755443
2022-09-04 12:38:22+00:00,21.13281083,,,,,189.85432935862093,0.0,0.5383742038671082,0.8296606538376626
2022-09-04 12:38:24+00:00,21.71902201,,,,,200.15109266286544,0.0,0.5381518137641494,0.8331124034511412
2022-09-04 12:38:26+00:00,22.31920492,,,,,211.1044432896535,0.0,0.5379172532716053,0.8365798408225937
2022-09-04 12:38:28+00:00,22.93132982,,,,,222.3697491239584,0.0,0.5376701757725787,0.8399730111881296
2022-09-04 12:38:30+00:00,23.55315109,,,,,218.47437519813067,0.0,0.537427426466803,0.8403786470769674
2022-09-04 12:38:32+00:00,24.18264205,,,,,172.223595977917,0.0,0.5372360669157163,0.833773051506548
2022-09-04 12:38:34+00:00,24.19602786,,,,,89.94764677810933,0.0,0.5371361250859629,0.7992092969894811
2022-09-04 12:38:36+00:00,23.22020413,,,,,0.0,9.25988356032673,0.5371361250859629,0.18296227927813247
2022-09-04 12:38:38+00:00,22.25504308,,,,,-54.33242565609202,0.0,0.5371937807554397,0.7977562222285682
2022-09-04 12:38:40+00:00,20.52882816,,,,,-77.34605897445746,0.0,0.5372758570268851,0.8132546177471266
2022-09-04 12:38:42+00:00,18.39341108,,,,,-62.38404190953617,0.0,0.5373420554984587,0.7983928171305006
2022-09-04 12:38:44+00:00,17.2090507,,,,,-21.69125130270092,0.0,0.5373650728337875,0.7294465918954726
2022-09-04 12:38:46+00:00,16.71546487,,,,,46.90441409664738,0.0,0.5373129568181246,0.7240849512298325
2022-09-04 12:38:48+00:00,16.6295991,,,,,128.9996521237591,0.0,0.5371696238713205,0.7889772409297471
2022-09-04 12:38:50+00:00,17.74804766,,,,,199.35344518679324,0.0,0.5369481200433351,0.8216059533040311
2022-09-04 12:38:52+00:00,19.3638434,,,,,226.06559324865728,0.0,0.5366969360508367,0.8301234550067766
2022-09-04 12:38:54+00:00,20.25159984,,,,,175.52780320239222,0.0,0.5365019051583896,0.8244731934256062
2022-09-04 12:38:56+00:00,20.49298573,,,,,101.92811361663728,0.0,0.5363886516988156,0.8003675382129084
2022-09-04 12:38:58+00:00,20.01583939,,,,,61.55185765041972,0.0,0.5363202607458707,0.7675680211617433
2022-09-04 12:39:00+00:00,19.52988342,,,,,103.00849123343822,0.0,0.5362058068667225,0.8002411092448211
2022-09-04 12:39:02+00:00,19.532924,,,,,218.9871713528155,0.0,0.5359624877874416,0.8315630038855254
2022-09-04 12:39:04+00:00,21.42153625,,,,,346.59359327530217,0.0,0.5355773837949135,0.824074698887418
2022-09-04 12:39:06+00:00,24.05114673,,,,,370.61066961278397,0.0,0.5351655941620104,0.8306740472548737
2022-09-04 12:39:08+00:00,24.7310484,,,,,236.55292174774385,0.0,0.5349027575822907,0.8459741123180926
2022-09-04 12:39:10+00:00,24.57091316,,,,,145.93113710467,0.0,0.5347406118743966,0.8307787768001882
2022-09-04 12:39:12+00:00,23.96855081,,,,,160.46451560851736,0.0,0.5345623179681649,0.8310416781975755
2022-09-04 12:39:14+00:00,24.54031959,,,,,194.7414239629644,0.0,0.534345938608206,0.8386328190625013
2022-09-04 12:39:16+00:00,25.36008818,,,,,168.8960135875464,0.0,0.5341582763708865,0.8333930328733945
2022-09-04 12:39:18+00:00,24.76518198,,,,,83.3874828286662,0.0,0.534065623612188,0.7965119140992285
2022-09-04 12:39:20+00:00,23.86915722,,,,,0.0,12.84093633887942,0.534065623612188,0.24782090651315394
2022-09-04 12:39:22+00:00,23.27390089,,,,,-34.494131596347685,-7.105427357601002e-15,0.5341022432689865,0.7785463685369617
2022-09-04 12:39:24+00:00,20.89495505,,,,,0.0,19.59033532812116,0.5341022432689865,0.42390711363087435
2022-09-04 12:39:26+00:00,20.31247412,,,,,64.8530006813594,0.0,0.5340301843793405,0.7708969006561075
2022-09-04 12:39:28+00:00,21.31181124,,,,,144.54175116784265,0.0,0.5338695824335984,0.8192906500889986
2022-09-04 12:39:30+00:00,21.20375261,,,,,119.83626193128146,0.0,0.5337364310314525,0.8131867039697025
2022-09-04 12:39:32+00:00,21.39837946,,,,,102.42991995158522,0.0,0.5336226200092841,0.8020677355483645
2022-09-04 12:39:34+00:00,20.61895307,,,,,116.30613925281631,0.0,0.5334933909656698,0.8102492717068052
2022-09-04 12:39:36+00:00,21.42138875,,,,,128.0975627519639,0.0,0.5333510603403899,0.8158569723567117
2022-09-04 12:39:38+00:00,21.70987353,,,,,103.47989736866516,0.0,0.533236082676647,0.8033801530396973
2022-09-04 12:39:40+00:00,20.94248204,,,,,67.55833711387895,0.0,0.5331610178576316,0.7746415990414011
2022-09-04 12:39:42+00:00,20.52212634,,,,,67.84970311355613,0.0,0.5330856292986166,0.7737291019147279
2022-09-04 12:39:44+00:00,20.82260135,,,,,57.6188313742321,0.0,0.5330216083748675,0.7669757404804547
2022-09-04 12:39:46+00:00,20.2232576,,,,,0.0,29.803631756249075,0.5330216083748675,0.6634925835783517
2022-09-04 12:39:48+00:00,19.08361924,,,,,-84.33153187584828,0.0,0.5331111494514137,0.8125731809041511
2022-09-04 12:39:50+00:00,16.32044605,,,,,-95.97338760831684,0.0,0.5332130502812803,0.8040879628174297
2022-09-04 12:39:52+00:00,14.27613112,,,,,-74.05941666928312,0.0,0.5332916825865972,0.7777515907742273
2022-09-04 12:39:54+00:00,13.00280202,,,,,-70.33415850148995,0.0,0.5333663587938166,0.7705156190757273
2022-09-04 12:39:56+00:00,11.55714533,,,,,-83.7553250791779,0.0,0.5334552837909043,0.7455794685660906
2022-09-04 12:39:58+00:00,8.010550516,,,,,-58.23981473583077,0.0,0.5335171176037292,0.6342931733422664
2022-09-04 12:40:00+00:00,5.262328516,,,,,-25.2327439570011,-7.105427357601002e-15,0.5335439072374543,0.5005668121835259
2022-09-04 12:40:02+00:00,3.681095616,,,,,0.0,21.977589447744304,0.5335439072374543,0.3376860781718437
2022-09-04 12:40:04+00:00,2.755790374,,,,,0.0,8.703223268618771,0.5335439072374543,0.22513095364447733
2022-09-04 12:40:06+00:00,2.132644357,,,,,0.0,3.573674341804468,0.5335439072374543,0.15356734285469129
2022-09-04 12:40:08+00:00,1.646923965,,,,,0.0,1.3582848489567139,0.5335439072374543,0.05836799191633815
2022-09-04 12:40:10+00:00,1.323200884,,,,,0.0,0.31608929336941327,0.5335439072374543,0.013582936844504923
2022-09-04 12:40:12+00:00,1.073222082,,,,,24.495849150797607,0.0,0.5335166896272867,0.014989556112656777
2022-09-04 12:40:14+00:00,0.883396559,,,,,24.495849150797614,0.0,0.5334894720171192,0.02943069605336027
2022-09-04 12:40:16+00:00,0.905590058,,,,,24.495849150797614,0.0,0.5334622544069516,0.03758059500893617
2022-09-04 12:40:18+00:00,0.82144539,,,,,24.495849150797614,0.0,0.5334350367967841,0.0315072807120823
2022-09-04 12:40:20+00:00,0.680905878,,,,,24.49584915079761,0.0,0.5334078191866165,0.02367651749550169
2022-09-04 12:40:22+00:00,0.572069619,,,,,24.49584915079761,0.0,0.533380601576449,0.02569602265734618
2022-09-04 12:40:24+00:00,0.52603641,,,,,24.495849150797614,0.0,0.5333533839662814,0.029807158409296285
2022-09-04 12:40:26+00:00,0.615336341,,,,,24.495849150797607,0.0,0.5333261663561139,0.037715052609450204
2022-09-04 12:40:28+00:00,0.586163704,,,,,24.49584915079761,0.0,0.5332989487459463,0.034164861040727974
2022-09-04 12:40:30+00:00,0.581601005,,,,,24.495849150797614,0.0,0.5332717311357787,0.03164019987963343
2022-09-04 12:40:32+00:00,0.550537872,,,,,24.495849150797618,0.0,0.5332445135256112,0.033856697885909684
2022-09-04 12:40:34+00:00,0.539543576,,,,,24.49584915079761,0.0,0.5332172959154436,0.03544379538442615
2022-09-04 12:40:36+00:00,0.703799392,,,,,24.495849150797614,0.0,0.5331900783052761,0.041436775458356355
2022-09-04 12:40:38+00:00,0.614405617,,,,,24.495849150797603,0.0,0.5331628606951085,0.028759079755487433
2022-09-04 12:40:40+00:00,0.480965337,,,,,24.495849150797607,0.0,0.533135643084941,0.02210840045874352
2022-09-04 12:40:42+00:00,0.450818297,,,,,24.49584915079761,0.0,0.5331084254747734,0.0281228593106187
2022-09-04 12:40:44+00:00,0.534661713,,,,,24.69857690088997,0.0,0.5330809826115502,0.038711405517268
2022-09-04 12:40:46+00:00,0.660230604,,,,,24.495849150797614,0.0,0.5330537650013827,0.04686600248713321
2022-09-04 12:40:48+00:00,0.650074714,,,,,24.64879324656923,0.0,0.5330263774533309,0.04705106227777047
2022-09-04 12:40:50+00:00,0.659796662,,,,,26.15867074573384,0.0,0.5329973122636135,0.04827274712188268
2022-09-04 12:40:52+00:00,0.908152134,,,,,26.87749250599588,0.0,0.5329674483830512,0.06678811446857053
2022-09-04 12:40:54+00:00,0.914616327,,,,,25.62690253936866,0.0,0.5329389740468964,0.06666145550399831
2022-09-04 12:40:56+00:00,0.972594273,,,,,24.81171974974654,0.0,0.5329114054693966,0.07047597058130725
2022-09-04 12:40:58+00:00,1.055665046,,,,,26.27533605514855,0.0,0.5328822106515576,0.07730048403393278
2022-09-04 12:41:00+00:00,1.151570899,,,,,27.022355154317438,0.0,0.5328521858124973,0.08477852185553686
2022-09-04 12:41:02+00:00,1.254469558,,,,,27.43607989873392,0.0,0.5328217012792764,0.09263096611573544
2022-09-04 12:41:04+00:00,1.361462504,,,,,27.687117770491746,0.0,0.532790937815087,0.10071473495598578
2022-09-04 12:41:06+00:00,1.471030328,,,,,27.854198479459807,0.0,0.5327599887056654,0.1089522964180559
2022-09-04 12:41:08+00:00,1.582320735,,,,,27.97511989803334,0.0,0.5327289052391121,0.1172982141423178
2022-09-04 12:41:10+00:00,1.694819416,,,,,28.068962120383105,0.0,0.5326977175034228,0.12572368173598544
2022-09-04 12:41:12+00:00,1.808194034,,,,,28.14598189039458,0.0,0.5326664441902113,0.13420924121411498
2022-09-04 12:41:14+00:00,1.922217449,,,,,28.21210411048164,0.0,0.5326350974078663,0.14274117165034733
2022-09-04 12:41:16+00:00,2.036727891,,,,,28.27100843036547,0.0,0.532603685176277,0.15130954930710902
2022-09-04 12:41:18+00:00,2.151606898,,,,,28.32513027383227,0.0,0.5325722128093061,0.15990710535675928
2022-09-04 12:41:20+00:00,2.26676617,,,,,28.37616331544098,0.0,0.5325406837389556,0.16852849288037522
2022-09-04 12:41:22+00:00,2.382139168,,,,,28.425327161165377,0.0,0.5325091000421098,0.1771697844149268
2022-09-04 12:41:24+00:00,2.49767542,,,,,28.473520265408194,0.0,0.5324774627973705,0.18582811206163383
2022-09-04 12:41:26+00:00,2.613336497,,,,,28.52141391235693,0.0,0.5324457723374679,0.19450140366119528
2022-09-04 12:41:28+00:00,2.729093067,,,,,28.56951383923246,0.0,0.5324140284332021,0.20318818541821446
2022-09-04 12:41:30+00:00,2.844922716,,,,,28.618202865079436,0.0,0.5323822304300186,0.21188743476511038
2022-09-04 12:41:32+00:00,2.9608083,,,,,28.667771409768463,0.0,0.5323503773506745,0.220598468910989
2022-09-04 12:41:34+00:00,3.076736705,,,,,28.718439918801785,0.0,0.5323184679729869,0.22932086147486877
2022-09-04 12:41:36+00:00,3.19269789,,,,,28.770375634176695,0.0,0.5322865008889489,0.2380543786705605
2022-09-04 12:41:38+00:00,3.308684172,,,,,28.82370522793546,0.0,0.5322544745498068,0.24679893229288957
2022-09-04 12:41:40+00:00,3.424689668,,,,,28.878524417921856,0.0,0.5322223873004536,0.25555454347616063
2022-09-04 12:41:42+00:00,3.540709874,,,,,28.934905205014996,0.0,0.5321902374057813,0.2643213156613997
2022-09-04 12:41:44+00:00,3.656741343,,,,,28.99290148927868,0.0,0.5321580230707932,0.27309941441778535
2022-09-04 12:41:46+00:00,3.772781434,,,,,29.05255326383261,0.0,0.5321257424560556,0.2818890517335694
2022-09-04 12:41:48+00:00,3.888828128,,,,,29.113889870659037,0.0,0.5320933936895327,0.2906904748865502
2022-09-04 12:41:50+00:00,4.004879876,,,,,29.176932474731345,0.0,0.5320609748756718,0.2995039572136956
2022-09-04 12:41:52+00:00,4.120935494,,,,,29.241695987115126,0.0,0.5320284841023528,0.30832979207891714
2022-09-04 12:41:54+00:00,4.236994074,,,,,29.308190477965443,0.0,0.5319959194462662,0.31716828757597576
2022-09-04 12:41:56+00:00,4.353054924,,,,,29.376422295870192,0.0,0.5319632789770486,0.3260197632309752
2022-09-04 12:41:58+00:00,4.469117509,,,,,29.446394911668904,0.0,0.5319305607604802,0.33488454652514044
2022-09-04 12:42:00+00:00,4.585181425,,,,,29.518109559264882,0.0,0.5318977628609699,0.34376297169490544
2022-09-04 12:42:02+00:00,4.701246359,,,,,29.5915657499379,0.0,0.5318648833434699,0.3526553773985542
2022-09-04 12:42:04+00:00,4.817312072,,,,,29.666761622421372,0.0,0.5318319202750006,0.3615621058642109
2022-09-04 12:42:06+00:00,4.933378382,,,,,29.74369426933841,0.0,0.5317988717258124,0.37048350210664754
2022-09-04 12:42:08+00:00,5.049445149,,,,,29.822359939845054,0.0,0.5317657357703237,0.3794199130726039
2022-09-04 12:42:10+00:00,5.165512265,,,,,29.902754192621366,0.0,0.5317325104878875,0.3883716870956375
2022-09-04 12:42:12+00:00,5.28157965,,,,,29.984872061545822,0.0,0.5316991939633746,0.39733917389717144
2022-09-04 12:42:14+00:00,5.397647239,,,,,30.06870812242321,0.0,0.5316657842876831,0.4063227236777062
2022-09-04 12:42:16+00:00,5.513714986,,,,,30.15425657083153,0.0,0.53163227955816,0.4153226875450025
2022-09-04 12:42:18+00:00,5.629782853,,,,,30.241511328879003,0.0,0.5315986778789057,0.4243394169342664
2022-09-04 12:42:20+00:00,5.745850811,,,,,30.33046602852159,0.0,0.5315649773610962,0.4333732635769409
2022-09-04 12:42:22+00:00,5.861918841,,,,,30.421114085760127,0.0,0.5315311761232231,0.44242457975987776
2022-09-04 12:42:24+00:00,5.977986924,,,,,30.51344870530043,0.0,0.5314972722913283,0.4514937175510533
2022-09-04 12:42:26+00:00,6.094055048,,,,,30.607462928305576,0.0,0.5314632639991858,0.46058102945539847
2022-09-04 12:42:28+00:00,6.210123204,,,,,30.70314962121369,0.0,0.5314291493884955,0.46968686805444254
2022-09-04 12:42:30+00:00,6.326191385,,,,,31.095946222506385,0.0,0.5313945983371372,0.4742623639534625
2022-09-04 12:42:32+00:00,6.442259583,,,,,31.528737620619196,0.0,0.5313595664064477,0.4782172909360168
2022-09-04 12:42:34+00:00,6.558327796,,,,,31.960990928581726,0.0,0.5313240541943048,0.4821745415123336
2022-09-04 12:42:36+00:00,6.67439602,,,,,32.39284016767534,0.0,0.5312880621496741,0.4861340098437172
2022-09-04 12:42:38+00:00,6.790464253,,,,,32.8244154133455,0.0,0.5312515905769926,0.49009559012217463
2022-09-04 12:42:40+00:00,6.906532491,,,,,33.255842952728855,0.0,0.5312146396403784,0.49405917650273196
2022-09-04 12:42:42+00:00,7.022600735,,,,,33.68724543467659,0.0,0.5311772093676732,0.49802466327415634
2022-09-04 12:42:44+00:00,7.138668982,,,,,34.11874197470738,0.0,0.531139299654368,0.5019919445526554
2022-09-04 12:42:46+00:00,7.254737232,,,,,34.55044831363348,0.0,0.5311009102673528,0.5059609145219802
2022-09-04 12:42:48+00:00,7.370805484,,,,,34.98247695213836,0.0,0.5310620408485172,0.509931467363963
2022-09-04 12:42:50+00:00,7.486873738,,,,,35.41493724726107,0.0,0.5310226909182424,0.513903497227229
2022-09-04 12:42:52+00:00,7.602941993,,,,,35.8479355553937,0.0,0.5309828598787364,0.517876898258858
2022-09-04 12:42:54+00:00,7.719010249,,,,,36.28157534132296,0.0,0.5309425470172461,0.5218515646393427
2022-09-04 12:42:56+00:00,7.835078506,,,,,36.71595727088415,0.0,0.5309017515091673,0.5258273905160733
2022-09-04 12:42:58+00:00,7.951146764,,,,,37.15117931407467,0.0,0.5308604724210405,0.529804270004319
2022-09-04 12:43:00+00:00,8.067215022,,,,,37.58733687572913,0.0,0.5308187087134008,0.5337820972496923
2022-09-04 12:43:02+00:00,8.18328328,,,,,38.024522863824565,0.0,0.5307764592435521,0.5377607663995472
2022-09-04 12:43:04+00:00,8.299351539,,,,,38.462827804812285,0.0,0.5307337227682134,0.5417401716670537
2022-09-04 12:43:06+00:00,8.415419797,,,,,38.902339892924104,0.0,0.5306904979461101,0.5457202071304069
2022-09-04 12:43:08+00:00,8.531488056,,,,,39.34314511307177,0.0,0.5306467833404289,0.5497007670049516
2022-09-04 12:43:10+00:00,8.647556315,,,,,39.78532729580729,0.0,0.5306025774212113,0.5536817454031631
2022-09-04 12:43:12+00:00,8.763624574,,,,,40.22896821076501,0.0,0.5305578785676438,0.5576630364718043
2022-09-04 12:43:14+00:00,8.879692833,,,,,40.67414763819182,0.0,0.530512685070268,0.5616445343576382
2022-09-04 12:43:16+00:00,8.995761093,,,,,41.12094343265933,0.0,0.5304669951331207,0.5656261332113793
2022-09-04 12:43:18+00:00,9.111829352,,,,,41.569431614967876,0.0,0.5304208068757708,0.5696077271419266
2022-09-04 12:43:20+00:00,9.227897611,,,,,42.01968642492942,0.0,0.5303741183352986,0.573589210330347
2022-09-04 12:43:22+00:00,9.343965871,,,,,42.4717803868959,0.0,0.530326927468202,0.5775704769577035
2022-09-04 12:43:24+00:00,9.46003413,,,,,42.925784360214564,0.0,0.5302792321522461,0.5815514211021557
2022-09-04 12:43:26+00:00,9.576102389,,,,,43.38176762251885,0.0,0.5302310301882212,0.5855319369447693
2022-09-04 12:43:28+00:00,9.692170649,,,,,43.83979791585176,0.0,0.5301823193016479,0.5895119186665947
2022-09-04 12:43:30+00:00,9.808238908,,,,,44.29994153003855,0.0,0.5301330971443924,0.5934912604327566
2022-09-04 12:43:32+00:00,9.924307167,,,,,44.76226327485075,0.0,0.5300833612963092,0.5974698563649767
2022-09-04 12:43:34+00:00,10.04037543,,,,,45.22682658341303,0.0,0.530033109266772,0.6014476006607311
2022-09-04 12:43:36+00:00,10.15644369,,,,,45.69369339777016,0.0,0.52998233849633,0.6054243868873337
2022-09-04 12:43:38+00:00,10.27251195,,,,,46.162924758082475,0.0,0.5299310463577099,0.6094001096691595
2022-09-04 12:43:40+00:00,10.3885802,,,,,46.6345804394429,0.0,0.5298792301572217,0.6133746632031888
2022-09-04 12:43:42+00:00,10.50464846,,,,,47.10871892484204,0.0,0.5298268871361941,0.6173479422299966
2022-09-04 12:43:44+00:00,10.62071672,,,,,47.585397335643506,0.0,0.5297740144724878,0.6213198402718905
2022-09-04 12:43:46+00:00,10.73678498,,,,,48.06467173004262,0.0,0.5297206092816766,0.6252902512015021
2022-09-04 12:43:48+00:00,10.85285324,,,,,48.546597381975,0.0,0.5296666686179189,0.6292590694436404
2022-09-04 12:43:50+00:00,10.9689215,,,,,49.031228407038846,0.0,0.5296121894752444,0.6332261891450656
2022-09-04 12:43:52+00:00,11.08498976,,,,,49.51861793728627,0.0,0.5295571687886473,0.6371915044525379
2022-09-04 12:43:54+00:00,11.20105802,,,,,50.00881815761263,0.0,0.5295016034351389,0.6411549095128181
2022-09-04 12:43:56+00:00,11.31712628,,,,,50.50188034093648,0.0,0.5294454902347601,0.6451162984726659
2022-09-04 12:43:58+00:00,11.43319454,,,,,50.997854882219016,0.0,0.5293888259515576,0.6490755654788418
2022-09-04 12:44:00+00:00,11.5492628,,,,,51.49679133136896,0.0,0.5293316072945227,0.6530326046781064
2022-09-04 12:44:02+00:00,11.66533106,,,,,51.99873842507747,0.0,0.5292738309184948,0.6569873102172201
2022-09-04 12:44:04+00:00,11.78139932,,,,,52.50374411762572,0.0,0.5292154934250307,0.6609395762429429
2022-09-04 12:44:06+00:00,11.89746758,,,,,53.01185561070531,0.0,0.529156591363241,0.664889296902035
2022-09-04 12:44:08+00:00,12.01353584,,,,,53.52311923533804,0.0,0.5290971212307573,0.6688363660886869
2022-09-04 12:44:10+00:00,12.1296041,,,,,54.037580919278504,0.0,0.5290370794741803,0.672780678206149
2022-09-04 12:44:12+00:00,12.24567235,,,,,54.55528587971173,0.0,0.5289764624898695,0.6767221273103776
2022-09-04 12:44:14+00:00,12.36174061,,,,,55.07627867907198,0.0,0.5289152666246706,0.6806606082214215
2022-09-04 12:44:16+00:00,12.47780887,,,,,55.637344055304524,0.0,0.528853447353498,0.684143929756734
2022-09-04 12:44:18+00:00,12.59387713,,,,,56.310310225046734,0.0,0.5287908803421368,0.686302752790055
2022-09-04 12:44:20+00:00,12.70994539,,,,,56.98831033071529,0.0,0.5287275599973249,0.6884608565758117
2022-09-04 12:44:22+00:00,12.82601365,,,,,57.67138966968851,0.0,0.5286634806754696,0.6906181705451775
2022-09-04 12:44:24+00:00,12.94208191,,,,,58.35959328705744,0.0,0.5285986366829285,0.692774624129326
2022-09-04 12:44:26+00:00,13.05815017,,,,,59.05296598525717,0.0,0.5285330222762782,0.6949301467594307
2022-09-04 12:44:28+00:00,13.17421843,,,,,59.75155233360584,0.0,0.5284666316625741,0.6970846678666651
2022-09-04 12:44:30+00:00,13.29028669,,,,,60.45539667775273,0.0,0.5283994589995988,0.6992381168822029
2022-09-04 12:44:32+00:00,13.40635495,,,,,61.16454314903699,0.0,0.5283314983960999,0.7013904232372176
2022-09-04 12:44:34+00:00,13.52242321,,,,,61.879035673758075,0.0,0.528262743912018,0.7035415163628826
2022-09-04 12:44:36+00:00,13.63849147,,,,,62.59891798235987,0.0,0.5281931895587043,0.7056913256903721
2022-09-04 12:44:38+00:00,13.75455973,,,,,63.32423361852941,0.0,0.5281228292991281,0.7078397806508586
2022-09-04 12:44:40+00:00,13.87062799,,,,,64.05502594821208,0.0,0.5280516570480746,0.7099868106755164
2022-09-04 12:44:42+00:00,13.98669625,,,,,64.79133800649265,0.0,0.5279796666725117,0.7121323449676077
2022-09-04 12:44:44+00:00,14.10276451,,,,,65.53321299078522,0.0,0.5279068519914109,0.7142763131888303
2022-09-04 12:44:46+00:00,14.21883276,,,,,66.28069388632224,0.0,0.5278332067759816,0.7164186448111531
2022-09-04 12:44:48+00:00,14.33490102,,,,,67.03382356812466,0.0,0.5277587247497948,0.7185592696309853
2022-09-04 12:44:50+00:00,14.45096928,,,,,67.79264441870193,0.0,0.5276833995893295,0.7206981166682491
2022-09-04 12:44:52+00:00,14.56703754,,,,,68.55719875580212,0.0,0.5276072249240453,0.7228351151327401
2022-09-04 12:44:54+00:00,14.6831058,,,,,69.32752911165656,0.0,0.5275301943361435,0.7249701946796232
2022-09-04 12:44:56+00:00,14.79917406,,,,,70.1036777452773,0.0,0.527452301360871,0.7271032847400718
2022-09-04 12:44:58+00:00,14.91524232,,,,,70.88568681555421,0.0,0.5273735394866315,0.7292343147452596
2022-09-04 12:45:00+00:00,15.03131058,,,,,71.67359838951647,0.0,0.5272939021550875,0.7313632141263602
2022-09-04 12:45:02+00:00,15.14737884,,,,,72.4674544505273,0.0,0.5272133827612536,0.7334899123145466
2022-09-04 12:45:04+00:00,15.2634471,,,,,73.26729690641307,0.0,0.5271319746535799,0.7356143387409929
2022-09-04 12:45:06+00:00,15.37951536,,,,,74.07316759752887,0.0,0.527049671134027,0.7377364228368726
2022-09-04 12:45:08+00:00,15.49558362,,,,,74.8851083047618,0.0,0.5269664654581329,0.7398560940333592
2022-09-04 12:45:10+00:00,15.61165188,,,,,75.70316075747336,0.0,0.526882350835069,0.741973281761626
2022-09-04 12:45:12+00:00,15.72772014,,,,,76.52736664138293,0.0,0.5267973204276897,0.7440879154528469
2022-09-04 12:45:14+00:00,15.8437884,,,,,77.35776743024924,0.0,0.5267113673527671,0.7461999243311896
2022-09-04 12:45:16+00:00,15.95985666,,,,,78.19440492036901,0.0,0.5266244846806334,0.7483092380374468
2022-09-04 12:45:18+00:00,16.07592491,,,,,79.03732081822814,0.0,0.5265366654352798,0.7504157860258129
