date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,t_s,v_ms,P_batt_W,P_mech_total_W
2022-09-04 12:23:44+00:00,19.60648904,,,,,296.0,5.446246955555555,0.0,9.734589381507291
2022-09-04 12:23:46+00:00,18.60628809,,,,,298.0,5.168413358333333,75.62160890014923,0.0
2022-09-04 12:23:48+00:00,19.34481639,,,,,300.0,5.373560108333333,123.67382450596986,0.0
2022-09-04 12:23:50+00:00,19.67530249,,,,,302.0,5.465361802777777,120.10475437422004,0.0
2022-09-04 12:23:52+00:00,19.49297807,,,,,304.0,5.414716130555555,79.14374171164906,0.0
2022-09-04 12:23:54+00:00,19.05888773,,,,,306.0,5.294135480555555,51.37341469120043,0.0
2022-09-04 12:23:56+00:00,18.49464115,,,,,308.0,5.137400319444445,36.0049715007548,0.0
2022-09-04 12:23:58+00:00,17.85856684,,,,,310.0,4.960713011111111,0.0,3.592967936138831
2022-09-04 12:24:00+00:00,17.17986526,,,,,312.0,4.772184794444445,0.0,9.358933312387112
2022-09-04 12:24:02+00:00,16.47402311,,,,,314.0,4.576117530555556,0.0,13.420555669101471
2022-09-04 12:24:04+00:00,15.74984408,,,,,316.0,4.374956688888889,0.0,16.38260527166825
2022-09-04 12:24:06+00:00,15.01271151,,,,,318.0,4.170197641666666,0.0,18.557740674140415
2022-09-04 12:24:08+00:00,14.26614387,,,,,320.0,3.9628177416666666,0.0,20.121800247428137
2022-09-04 12:24:10+00:00,13.51256695,,,,,322.0,3.7534908194444445,0.0,21.183812490323543
2022-09-04 12:24:12+00:00,12.75371886,,,,,324.0,3.542699683333333,0.0,21.8181534044587
2022-09-04 12:24:14+00:00,11.99087738,,,,,326.0,3.3307992722222224,0.0,22.079834677094432
2022-09-04 12:24:16+00:00,11.2249973,,,,,328.0,3.1180548055555555,0.0,15.931810988868707
2022-09-04 12:24:18+00:00,10.45679916,,,,,330.0,2.904666433333333,56.4032048321189,0.0
2022-09-04 12:24:20+00:00,10.29949932,,,,,332.0,2.8609720333333333,119.82656293487354,0.0
2022-09-04 12:24:22+00:00,13.2506222,,,,,334.0,3.680728388888889,212.64072715287338,0.0
2022-09-04 12:24:24+00:00,15.18666981,,,,,336.0,4.218519391666667,260.7487132978743,0.0
2022-09-04 12:24:26+00:00,16.85656407,,,,,338.0,4.682378908333334,277.99716935144534,0.0
2022-09-04 12:24:28+00:00,18.90684353,,,,,340.0,5.251900980555555,296.3472348534635,0.0
2022-09-04 12:24:30+00:00,20.85329407,,,,,342.0,5.792581686111111,240.05970437307067,0.0
2022-09-04 12:24:32+00:00,21.34757402,,,,,344.0,5.929881672222222,85.45090054495093,0.0
2022-09-04 12:24:34+00:00,20.14889488,,,,,346.0,5.596915244444444,-56.88473225886969,0.0
2022-09-04 12:24:36+00:00,17.71738407,,,,,348.0,4.921495575000001,-136.04313833333512,0.0
2022-09-04 12:24:38+00:00,15.57589809,,,,,350.0,4.326638358333334,-175.64768078488976,0.0
2022-09-04 12:24:40+00:00,11.10084669,,,,,352.0,3.0835685249999996,-136.67309797063933,0.0
2022-09-04 12:24:42+00:00,7.495371729,,,,,354.0,2.0820477025,-62.559272473615536,0.0
2022-09-04 12:24:44+00:00,5.512694694,,,,,356.0,1.5313040816666668,0.0,20.985732976658433
2022-09-04 12:24:46+00:00,5.731557887,,,,,358.0,1.5920994130555555,37.59261751614792,0.0
2022-09-04 12:24:48+00:00,6.814839735,,,,,360.0,1.8930110374999998,36.77095130149166,0.0
2022-09-04 12:24:50+00:00,5.735784634,,,,,362.0,1.5932735094444443,0.0,12.441026299659718
2022-09-04 12:24:52+00:00,4.625717538,,,,,364.0,1.2849215383333332,0.0,15.658627669670969
2022-09-04 12:24:54+00:00,3.706512736,,,,,366.0,1.0295868711111111,0.0,6.195932872379557
2022-09-04 12:24:56+00:00,3.331317256,,,,,368.0,0.9253659044444444,23.723208991551726,0.0
2022-09-04 12:24:58+00:00,3.506617415,,,,,370.0,0.9740603930555556,41.0606414532051,0.0
2022-09-04 12:25:00+00:00,3.975580132,,,,,372.0,1.1043278144444444,48.52027502796877,0.0
2022-09-04 12:25:02+00:00,4.612573505,,,,,374.0,1.2812704180555556,55.555903050389205,0.0
2022-09-04 12:25:04+00:00,5.352968797,,,,,376.0,1.4869357769444445,62.70889250366722,0.0
2022-09-04 12:25:06+00:00,6.161310494,,,,,378.0,1.7114751372222223,70.31440780817833,0.0
2022-09-04 12:25:08+00:00,7.016686684,,,,,380.0,1.9490796344444443,80.82376790408865,0.0
