date,spd
2022-09-04 13:40:07.729000+00:00,1.13
2022-09-04 13:40:07.811000+00:00,1.165
2022-09-04 13:40:07.921000+00:00,1.115
2022-09-04 13:40:08.031000+00:00,1.1
2022-09-04 13:40:08.141000+00:00,1.09
2022-09-04 13:40:08.224000+00:00,1.11
2022-09-04 13:40:08.306000+00:00,1.06
2022-09-04 13:40:08.416000+00:00,1.005
2022-09-04 13:40:08.526000+00:00,0.965
2022-09-04 13:40:08.636000+00:00,0.835
2022-09-04 13:40:08.722000+00:00,0.72
2022-09-04 13:40:08.809000+00:00,0.665
2022-09-04 13:40:08.925000+00:00,0.74
2022-09-04 13:40:09.041000+00:00,0.7
2022-09-04 13:40:09.157000+00:00,0.73
2022-09-04 13:40:09.244000+00:00,0.71
2022-09-04 13:40:09.331000+00:00,0.72
2022-09-04 13:40:09.447000+00:00,0.8
2022-09-04 13:40:09.563000+00:00,0.8
2022-09-04 13:40:09.679000+00:00,0.765
2022-09-04 13:40:09.760000+00:00,0.93
2022-09-04 13:40:09.838000+00:00,0.85
2022-09-04 13:40:09.942000+00:00,0.835
2022-09-04 13:40:10.046000+00:00,0.865
2022-09-04 13:40:10.150000+00:00,0.755
2022-09-04 13:40:10.228000+00:00,0.69
2022-09-04 13:40:10.306000+00:00,0.635
2022-09-04 13:40:10.410000+00:00,0.515
2022-09-04 13:40:10.514000+00:00,0.485
2022-09-04 13:40:10.618000+00:00,0.415
2022-09-04 13:40:10.726000+00:00,0.28
2022-09-04 13:40:10.809000+00:00,0.1
2022-09-04 13:40:10.891000+00:00,0.13
2022-09-04 13:40:11.001000+00:00,0.13
2022-09-04 13:40:11.111000+00:00,0.1
2022-09-04 13:40:11.221000+00:00,0.12
2022-09-04 13:40:11.331000+00:00,0.1
2022-09-04 13:40:11.441000+00:00,0.105
2022-09-04 13:40:11.551000+00:00,0.075
2022-09-04 13:40:11.661000+00:00,0.065
2022-09-04 13:40:11.747000+00:00,0.09
2022-09-04 13:40:11.834000+00:00,0.07
2022-09-04 13:40:11.950000+00:00,0.08
2022-09-04 13:40:12.038000+00:00,0.18
2022-09-04 13:40:12.125000+00:00,0.19
2022-09-04 13:40:12.242000+00:00,0.115
2022-09-04 13:40:12.329000+00:00,0.11
2022-09-04 13:40:12.416000+00:00,0.235
2022-09-04 13:40:12.533000+00:00,0.32
2022-09-04 13:40:12.649000+00:00,0.305
2022-09-04 13:40:12.753000+00:00,0.32
2022-09-04 13:40:12.852000+00:00,0.285
2022-09-04 13:40:12.951000+00:00,0.195
2022-09-04 13:40:13.050000+00:00,0.35
2022-09-04 13:40:13.149000+00:00,0.235
2022-09-04 13:40:13.248000+00:00,0.17
2022-09-04 13:40:13.347000+00:00,0.145
2022-09-04 13:40:13.446000+00:00,0.065
2022-09-04 13:40:13.545000+00:00,0.155
2022-09-04 13:40:13.644000+00:00,0.285
2022-09-04 13:40:13.730000+00:00,0.25
2022-09-04 13:40:13.822000+00:00,0.215
2022-09-04 13:40:13.945000+00:00,0.21
2022-09-04 13:40:14.037000+00:00,0.26
2022-09-04 13:40:14.129000+00:00,0.29
2022-09-04 13:40:14.252000+00:00,0.405
2022-09-04 13:40:14.345000+00:00,0.46
2022-09-04 13:40:14.437000+00:00,0.465
2022-09-04 13:40:14.560000+00:00,0.16
2022-09-04 13:40:14.683000+00:00,0.13
2022-09-04 13:40:14.765000+00:00,0.07
2022-09-04 13:40:14.843000+00:00,0.11
2022-09-04 13:40:14.947000+00:00,0.09
2022-09-04 13:40:15.051000+00:00,0.2
2022-09-04 13:40:15.155000+00:00,0.185
2022-09-04 13:40:15.233000+00:00,0.24
2022-09-04 13:40:15.311000+00:00,0.195
2022-09-04 13:40:15.415000+00:00,0.19
2022-09-04 13:40:15.519000+00:00,0.125
2022-09-04 13:40:15.623000+00:00,0.3
2022-09-04 13:40:15.701000+00:00,0.35
2022-09-04 13:40:15.779000+00:00,0.195
2022-09-04 13:40:15.883000+00:00,0.15
2022-09-04 13:40:15.987000+00:00,0.125
2022-09-04 13:40:16.091000+00:00,0.1
2022-09-04 13:40:16.196000+00:00,0.1
2022-09-04 13:40:16.300000+00:00,0.125
2022-09-04 13:40:16.404000+00:00,0.125
2022-09-04 13:40:16.508000+00:00,0.09
2022-09-04 13:40:16.612000+00:00,0.135
2022-09-04 13:40:16.697000+00:00,0.18
2022-09-04 13:40:16.784000+00:00,0.21
2022-09-04 13:40:16.900000+00:00,0.175
2022-09-04 13:40:17.016000+00:00,0.395
2022-09-04 13:40:17.132000+00:00,0.275
2022-09-04 13:40:17.219000+00:00,0.16
2022-09-04 13:40:17.306000+00:00,0.24
2022-09-04 13:40:17.422000+00:00,0.175
2022-09-04 13:40:17.538000+00:00,0.15
2022-09-04 13:40:17.625000+00:00,0.12
2022-09-04 13:40:17.711000+00:00,0.135
2022-09-04 13:40:17.821000+00:00,0.115
2022-09-04 13:40:17.931000+00:00,0.105
2022-09-04 13:40:18.041000+00:00,0.205
2022-09-04 13:40:18.124000+00:00,0.29
2022-09-04 13:40:18.206000+00:00,0.315
2022-09-04 13:40:18.316000+00:00,0.29
2022-09-04 13:40:18.426000+00:00,0.34
2022-09-04 13:40:18.536000+00:00,0.345
2022-09-04 13:40:18.619000+00:00,0.29
2022-09-04 13:40:18.700000+00:00,0.295
2022-09-04 13:40:18.804000+00:00,0.365
2022-09-04 13:40:18.908000+00:00,0.415
2022-09-04 13:40:19.012000+00:00,0.47
2022-09-04 13:40:19.116000+00:00,0.285
2022-09-04 13:40:19.221000+00:00,0.1
2022-09-04 13:40:19.325000+00:00,0.125
2022-09-04 13:40:19.429000+00:00,0.2
2022-09-04 13:40:19.533000+00:00,0.155
2022-09-04 13:40:19.611000+00:00,0.14
2022-09-04 13:40:19.694000+00:00,0.205
2022-09-04 13:40:19.817000+00:00,0.19
2022-09-04 13:40:19.940000+00:00,0.27
2022-09-04 13:40:20.032000+00:00,0.11
2022-09-04 13:40:20.124000+00:00,0.135
2022-09-04 13:40:20.247000+00:00,0.125
2022-09-04 13:40:20.340000+00:00,0.07
2022-09-04 13:40:20.432000+00:00,0.065
2022-09-04 13:40:20.555000+00:00,0.08
2022-09-04 13:40:20.647000+00:00,0.06
2022-09-04 13:40:20.739000+00:00,0.05
2022-09-04 13:40:20.862000+00:00,0.055
2022-09-04 13:40:20.985000+00:00,0.08
2022-09-04 16:58:46.505000+00:00,0.03
2022-09-04 16:58:46.655000+00:00,0.025
2022-09-04 16:58:46.857000+00:00,0.025
2022-09-04 16:58:47.059000+00:00,0.02
2022-09-04 16:58:47.260000+00:00,0.055
2022-09-04 16:58:47.412000+00:00,0.07
2022-09-04 16:58:47.563000+00:00,0.02
2022-09-04 16:58:47.764000+00:00,0.045
2022-09-04 16:58:47.966000+00:00,0.085
2022-09-04 16:58:48.168000+00:00,0.025
2022-09-04 16:58:48.320000+00:00,0.04
2022-09-04 16:58:48.407000+00:00,0.085
2022-09-04 16:58:48.523000+00:00,0.08
2022-09-04 16:58:48.639000+00:00,0.05
2022-09-04 16:58:48.755000+00:00,0.04
2022-09-04 16:58:48.842000+00:00,0.04
2022-09-04 16:58:48.929000+00:00,0.045
2022-09-04 16:58:49.045000+00:00,0.06
2022-09-04 16:58:49.161000+00:00,0.12
2022-09-04 16:58:49.277000+00:00,0.055
2022-09-04 16:58:49.365000+00:00,0.06
2022-09-04 16:58:49.443000+00:00,0.025
2022-09-04 16:58:49.547000+00:00,0.055
2022-09-04 16:58:49.651000+00:00,0.06
2022-09-04 16:58:49.755000+00:00,0.045
2022-09-04 16:58:49.859000+00:00,0.05
2022-09-04 16:58:49.964000+00:00,0.07
2022-09-04 16:58:50.068000+00:00,0.035
2022-09-04 16:58:50.172000+00:00,0.05
2022-09-04 16:58:50.276000+00:00,0.04
2022-09-04 16:58:50.355000+00:00,0.05
2022-09-04 16:58:50.442000+00:00,0.055
2022-09-04 16:58:50.558000+00:00,0.055
2022-09-04 16:58:50.674000+00:00,0.065
2022-09-04 16:58:50.790000+00:00,0.09
2022-09-04 16:58:50.877000+00:00,0.05
2022-09-04 16:58:50.964000+00:00,0.1
2022-09-04 16:58:51.080000+00:00,0.085
2022-09-04 16:58:51.196000+00:00,0.06
2022-09-04 16:58:51.312000+00:00,0.115
2022-09-04 16:58:51.400000+00:00,0.11
2022-09-04 16:58:51.477000+00:00,0.135
2022-09-04 16:58:51.581000+00:00,0.095
2022-09-04 16:58:51.685000+00:00,0.095
2022-09-04 16:58:51.789000+00:00,0.11
2022-09-04 16:58:51.867000+00:00,0.11
2022-09-04 16:58:51.945000+00:00,0.135
2022-09-04 16:58:52.049000+00:00,0.17
2022-09-04 16:58:52.153000+00:00,0.24
2022-09-04 16:58:52.257000+00:00,0.34
2022-09-04 16:58:52.335000+00:00,0.31
2022-09-04 16:58:52.417000+00:00,0.27
2022-09-04 16:58:52.527000+00:00,0.24
2022-09-04 16:58:52.637000+00:00,0.205
2022-09-04 16:58:52.747000+00:00,0.26
2022-09-04 16:58:52.830000+00:00,0.24
2022-09-04 16:58:52.912000+00:00,0.31
2022-09-04 16:58:53.022000+00:00,0.24
2022-09-04 16:58:53.132000+00:00,0.175
2022-09-04 16:58:53.242000+00:00,0.225
2022-09-04 16:58:53.325000+00:00,0.15
2022-09-04 16:58:53.412000+00:00,0.125
2022-09-04 16:58:53.528000+00:00,0.115
2022-09-04 16:58:53.644000+00:00,0.135
2022-09-04 16:58:53.731000+00:00,0.12
2022-09-04 16:58:53.818000+00:00,0.12
2022-09-04 16:58:53.934000+00:00,0.225
2022-09-04 16:58:54.050000+00:00,0.14
2022-09-04 16:58:54.166000+00:00,0.065
2022-09-04 16:58:54.253000+00:00,0.15
2022-09-04 16:58:54.340000+00:00,0.095
2022-09-04 16:58:54.448000+00:00,0.075
2022-09-04 16:58:54.552000+00:00,0.125
2022-09-04 16:58:54.656000+00:00,0.11
2022-09-04 16:58:54.760000+00:00,0.22
2022-09-04 16:58:54.864000+00:00,0.285
2022-09-04 16:58:54.969000+00:00,0.19
2022-09-04 16:58:55.073000+00:00,0.23
2022-09-04 16:58:55.177000+00:00,0.26
2022-09-04 16:58:55.255000+00:00,0.3
2022-09-04 16:58:55.333000+00:00,0.38
2022-09-04 16:58:55.442000+00:00,0.56
2022-09-04 16:58:55.552000+00:00,0.715
2022-09-04 16:58:55.662000+00:00,0.84
2022-09-04 16:58:55.745000+00:00,0.89
2022-09-04 16:58:55.827000+00:00,0.96
2022-09-04 16:58:55.937000+00:00,1.06
2022-09-04 16:58:56.047000+00:00,1.17
2022-09-04 16:58:56.157000+00:00,1.37
2022-09-04 16:58:56.240000+00:00,1.43
2022-09-04 16:58:56.322000+00:00,1.3
2022-09-04 16:58:56.437000+00:00,1.465
2022-09-04 16:58:56.553000+00:00,1.54
2022-09-04 16:58:56.669000+00:00,1.58
2022-09-04 16:58:56.756000+00:00,1.74
2022-09-04 16:58:56.843000+00:00,1.8
2022-09-04 16:58:56.959000+00:00,1.795
2022-09-04 16:58:57.075000+00:00,1.695
2022-09-04 16:58:57.191000+00:00,1.73
2022-09-04 16:58:57.278000+00:00,1.65
2022-09-04 16:58:57.365000+00:00,1.75
2022-09-04 16:58:57.477000+00:00,1.755
2022-09-04 16:58:57.587000+00:00,1.83
2022-09-04 16:58:57.697000+00:00,1.67
2022-09-04 16:58:57.780000+00:00,1.68
2022-09-04 16:58:57.862000+00:00,1.425
2022-09-04 16:58:57.972000+00:00,1.375
2022-09-04 16:58:58.082000+00:00,1.305
2022-09-04 16:58:58.192000+00:00,1.12
2022-09-04 16:58:58.275000+00:00,1.17
2022-09-04 16:58:58.357000+00:00,0.91
2022-09-04 16:58:58.467000+00:00,1.065
2022-09-04 16:58:58.577000+00:00,1.115
2022-09-04 16:58:58.687000+00:00,1.235
2022-09-04 16:58:58.770000+00:00,1.19
2022-09-04 16:58:58.852000+00:00,1.25
2022-09-04 16:58:58.962000+00:00,0.995
2022-09-04 16:58:59.072000+00:00,0.755
2022-09-04 16:58:59.182000+00:00,0.645
2022-09-04 16:58:59.265000+00:00,0.65
2022-09-04 16:58:59.347000+00:00,0.615
2022-09-04 16:58:59.457000+00:00,0.56
2022-09-04 16:58:59.567000+00:00,0.57
2022-09-04 16:58:59.677000+00:00,0.665
2022-09-04 16:58:59.787000+00:00,0.68
2022-09-04 16:58:59.897000+00:00,0.635
2022-09-04 16:59:00.007000+00:00,0.62
2022-09-04 16:59:00.117000+00:00,0.725
2022-09-04 16:59:00.200000+00:00,0.71
2022-09-04 16:59:00.282000+00:00,0.815
2022-09-04 16:59:00.392000+00:00,0.82
2022-09-04 16:59:00.502000+00:00,0.7
2022-09-04 16:59:00.612000+00:00,0.405
2022-09-04 16:59:00.695000+00:00,0.42
2022-09-04 16:59:00.777000+00:00,0.565
2022-09-04 16:59:00.887000+00:00,0.27
2022-09-04 16:59:00.970000+00:00,0.07
2022-09-04 16:59:01.052000+00:00,0.05
2022-09-04 16:59:01.162000+00:00,0.28
2022-09-04 16:59:01.245000+00:00,0.45
2022-09-04 16:59:01.327000+00:00,0.665
2022-09-04 16:59:01.433000+00:00,0.9
2022-09-04 16:59:01.537000+00:00,1.185
2022-09-04 16:59:01.641000+00:00,1.19
2022-09-04 16:59:01.745000+00:00,1.19
2022-09-04 16:59:01.849000+00:00,1.155
2022-09-04 16:59:01.954000+00:00,1.21
2022-09-04 16:59:02.032000+00:00,1.11
2022-09-04 16:59:02.110000+00:00,1.08
2022-09-04 16:59:02.214000+00:00,1.215
2022-09-04 16:59:02.318000+00:00,1.24
2022-09-04 16:59:02.432000+00:00,1.25
2022-09-04 16:59:02.548000+00:00,1.21
2022-09-04 16:59:02.664000+00:00,0.98
2022-09-04 16:59:02.751000+00:00,0.9
2022-09-04 16:59:02.838000+00:00,0.92
2022-09-04 16:59:02.954000+00:00,0.745
2022-09-04 16:59:03.070000+00:00,0.67
2022-09-04 16:59:03.186000+00:00,0.51
2022-09-04 16:59:03.273000+00:00,0.38
2022-09-04 16:59:03.360000+00:00,0.33
2022-09-04 16:59:03.468000+00:00,0.225
2022-09-04 16:59:03.572000+00:00,0.14
2022-09-04 16:59:03.676000+00:00,0.245
2022-09-04 16:59:03.780000+00:00,0.585
2022-09-04 16:59:03.884000+00:00,0.7
2022-09-04 16:59:03.989000+00:00,0.67
2022-09-04 16:59:04.067000+00:00,0.57
2022-09-04 16:59:04.145000+00:00,0.515
2022-09-04 16:59:04.249000+00:00,0.545
2022-09-04 16:59:04.353000+00:00,0.78
2022-09-04 16:59:04.467000+00:00,1.13
2022-09-04 16:59:04.554000+00:00,1.18
2022-09-04 16:59:04.641000+00:00,1.135
2022-09-04 16:59:04.758000+00:00,1.02
2022-09-04 16:59:04.874000+00:00,0.88
2022-09-04 16:59:04.962000+00:00,0.71
2022-09-04 16:59:05.049000+00:00,0.715
2022-09-04 16:59:05.166000+00:00,0.69
2022-09-04 16:59:05.253000+00:00,0.66
2022-09-04 16:59:05.340000+00:00,0.5
2022-09-04 16:59:05.448000+00:00,0.76
2022-09-04 16:59:05.552000+00:00,0.685
2022-09-04 16:59:05.656000+00:00,0.38
2022-09-04 16:59:05.760000+00:00,0.195
2022-09-04 16:59:05.864000+00:00,0.225
2022-09-04 16:59:05.969000+00:00,0.195
2022-09-04 16:59:06.047000+00:00,0.14
2022-09-04 16:59:06.125000+00:00,0.22
2022-09-04 16:59:06.229000+00:00,0.24
2022-09-04 16:59:06.333000+00:00,0.205
2022-09-04 16:59:06.447000+00:00,0.22
2022-09-04 16:59:06.563000+00:00,0.195
2022-09-04 16:59:06.650000+00:00,0.22
2022-09-04 16:59:06.737000+00:00,0.24
2022-09-04 16:59:06.853000+00:00,0.24
2022-09-04 16:59:06.969000+00:00,0.185
2022-09-04 16:59:07.085000+00:00,0.18
2022-09-04 16:59:07.172000+00:00,0.17
2022-09-04 16:59:07.259000+00:00,0.195
2022-09-04 16:59:07.375000+00:00,0.21
2022-09-04 16:59:07.483000+00:00,0.23
2022-09-04 16:59:07.587000+00:00,0.19
2022-09-04 16:59:07.691000+00:00,0.205
2022-09-04 16:59:07.795000+00:00,0.365
2022-09-04 16:59:07.899000+00:00,0.4
2022-09-04 16:59:07.978000+00:00,0.4
2022-09-04 16:59:08.056000+00:00,0.355
2022-09-04 16:59:08.160000+00:00,0.39
2022-09-04 16:59:08.264000+00:00,0.515
2022-09-04 16:59:08.368000+00:00,0.545
2022-09-04 16:59:08.472000+00:00,0.665
2022-09-04 16:59:08.576000+00:00,0.675
2022-09-04 16:59:08.654000+00:00,0.55
2022-09-04 16:59:08.732000+00:00,0.55
2022-09-04 16:59:08.836000+00:00,0.55
2022-09-04 16:59:08.940000+00:00,0.505
2022-09-04 16:59:09.044000+00:00,0.605
2022-09-04 16:59:09.122000+00:00,0.61
2022-09-04 16:59:09.200000+00:00,0.56
2022-09-04 16:59:09.304000+00:00,0.43
2022-09-04 16:59:09.427000+00:00,0.37
2022-09-04 16:59:09.525000+00:00,0.41
2022-09-04 16:59:09.623000+00:00,0.43
2022-09-04 16:59:09.721000+00:00,0.36
2022-09-04 16:59:09.819000+00:00,0.275
2022-09-04 16:59:09.950000+00:00,0.27
2022-09-04 16:59:10.048000+00:00,0.26
2022-09-04 16:59:10.146000+00:00,0.22
2022-09-04 16:59:10.244000+00:00,0.2
2022-09-04 16:59:10.342000+00:00,0.205
2022-09-04 16:59:10.462000+00:00,0.19
2022-09-04 16:59:10.578000+00:00,0.18
2022-09-04 16:59:10.665000+00:00,0.17
2022-09-04 16:59:10.752000+00:00,0.19
2022-09-04 16:59:10.868000+00:00,0.205
2022-09-04 16:59:10.984000+00:00,0.21
2022-09-04 16:59:11.100000+00:00,0.26
2022-09-04 16:59:11.187000+00:00,0.29
2022-09-04 16:59:11.274000+00:00,0.28
2022-09-04 16:59:11.390000+00:00,0.2
2022-09-04 16:59:11.498000+00:00,0.31
2022-09-04 16:59:11.602000+00:00,0.22
2022-09-04 16:59:11.706000+00:00,0.19
2022-09-04 16:59:11.810000+00:00,0.33
2022-09-04 16:59:11.888000+00:00,0.44
2022-09-04 16:59:11.967000+00:00,0.355
2022-09-04 16:59:12.071000+00:00,0.355
2022-09-04 16:59:12.175000+00:00,0.6
2022-09-04 16:59:12.279000+00:00,0.845
2022-09-04 16:59:12.383000+00:00,1.04
2022-09-04 16:59:12.492000+00:00,1.085
2022-09-04 16:59:12.602000+00:00,1.015
2022-09-04 16:59:12.685000+00:00,1.01
2022-09-04 16:59:12.767000+00:00,1.22
2022-09-04 16:59:12.877000+00:00,1.245
2022-09-04 16:59:12.987000+00:00,1.35
2022-09-04 16:59:13.097000+00:00,1.47
2022-09-04 16:59:13.180000+00:00,1.59
2022-09-04 16:59:13.262000+00:00,1.48
2022-09-04 16:59:13.372000+00:00,1.685
2022-09-04 16:59:13.487000+00:00,1.725
2022-09-04 16:59:13.574000+00:00,1.77
2022-09-04 16:59:13.661000+00:00,1.835
2022-09-04 16:59:13.778000+00:00,1.92
2022-09-04 16:59:13.865000+00:00,1.89
2022-09-04 16:59:13.953000+00:00,1.775
2022-09-04 16:59:14.069000+00:00,1.84
2022-09-04 16:59:14.186000+00:00,1.865
2022-09-04 16:59:14.273000+00:00,1.82
2022-09-04 16:59:14.360000+00:00,1.795
2022-09-04 16:59:14.468000+00:00,1.93
2022-09-04 16:59:14.572000+00:00,2
2022-09-04 16:59:14.676000+00:00,2.015
2022-09-04 16:59:14.780000+00:00,2.115
2022-09-04 16:59:14.858000+00:00,2.22
2022-09-04 16:59:14.937000+00:00,2.135
2022-09-04 16:59:15.041000+00:00,2.285
2022-09-04 16:59:15.145000+00:00,2.37
2022-09-04 16:59:15.249000+00:00,2.225
2022-09-04 16:59:15.353000+00:00,2.18
2022-09-04 16:59:15.458000+00:00,2.245
2022-09-04 16:59:15.562000+00:00,2.215
2022-09-04 16:59:15.666000+00:00,2.225
2022-09-04 16:59:15.770000+00:00,2.29
2022-09-04 16:59:15.848000+00:00,2.26
2022-09-04 16:59:15.927000+00:00,2.385
2022-09-04 16:59:16.031000+00:00,2.325
2022-09-04 16:59:16.135000+00:00,2.4
2022-09-04 16:59:16.239000+00:00,2.525
2022-09-04 16:59:16.343000+00:00,2.51
2022-09-04 16:59:16.457000+00:00,2.6
2022-09-04 16:59:16.544000+00:00,2.63
2022-09-04 16:59:16.631000+00:00,2.605
2022-09-04 16:59:16.747000+00:00,2.675
2022-09-04 16:59:16.863000+00:00,2.755
2022-09-04 16:59:16.979000+00:00,2.84
2022-09-04 16:59:17.066000+00:00,2.86
2022-09-04 16:59:17.153000+00:00,2.895
2022-09-04 16:59:17.269000+00:00,2.875
2022-09-04 16:59:17.385000+00:00,2.945
2022-09-04 16:59:17.502000+00:00,2.91
2022-09-04 16:59:17.589000+00:00,2.92
2022-09-04 16:59:17.676000+00:00,2.885
2022-09-04 16:59:17.793000+00:00,2.87
2022-09-04 16:59:17.880000+00:00,3.09
2022-09-04 16:59:17.968000+00:00,3.095
2022-09-04 16:59:18.084000+00:00,3.175
2022-09-04 16:59:18.172000+00:00,3.3
2022-09-04 16:59:18.259000+00:00,3.365
2022-09-04 16:59:18.375000+00:00,3.395
2022-09-04 16:59:18.479000+00:00,3.4
2022-09-04 16:59:18.578000+00:00,3.395
2022-09-04 16:59:18.677000+00:00,3.52
2022-09-04 16:59:18.776000+00:00,3.585
2022-09-04 16:59:18.875000+00:00,3.625
2022-09-04 16:59:18.974000+00:00,3.725
2022-09-04 16:59:19.073000+00:00,3.655
2022-09-04 16:59:19.172000+00:00,3.715
2022-09-04 16:59:19.271000+00:00,3.665
2022-09-04 16:59:19.370000+00:00,3.65
2022-09-04 16:59:19.482000+00:00,3.805
2022-09-04 16:59:19.569000+00:00,3.79
2022-09-04 16:59:19.656000+00:00,3.615
2022-09-04 16:59:19.773000+00:00,3.62
2022-09-04 16:59:19.860000+00:00,3.57
2022-09-04 16:59:19.948000+00:00,3.725
2022-09-04 16:59:20.064000+00:00,3.675
2022-09-04 16:59:20.152000+00:00,3.6
2022-09-04 16:59:20.239000+00:00,3.68
2022-09-04 16:59:20.355000+00:00,3.545
2022-09-04 16:59:20.463000+00:00,3.43
2022-09-04 16:59:20.567000+00:00,3.555
2022-09-04 16:59:20.671000+00:00,3.465
2022-09-04 16:59:20.749000+00:00,3.48
2022-09-04 16:59:20.827000+00:00,3.325
2022-09-04 16:59:20.932000+00:00,3.49
2022-09-04 16:59:21.036000+00:00,3.545
2022-09-04 16:59:21.140000+00:00,3.565
2022-09-04 16:59:21.244000+00:00,3.545
2022-09-04 16:59:21.348000+00:00,3.475
2022-09-04 16:59:21.457000+00:00,3.565
2022-09-04 16:59:21.540000+00:00,3.58
2022-09-04 16:59:21.622000+00:00,3.635
2022-09-04 16:59:21.732000+00:00,3.745
2022-09-04 16:59:21.842000+00:00,3.66
2022-09-04 16:59:21.952000+00:00,3.57
2022-09-04 16:59:22.035000+00:00,3.67
2022-09-04 16:59:22.117000+00:00,3.705
2022-09-04 16:59:22.227000+00:00,3.735
2022-09-04 16:59:22.337000+00:00,3.74
2022-09-04 16:59:22.452000+00:00,3.85
2022-09-04 16:59:22.539000+00:00,3.89
2022-09-04 16:59:22.626000+00:00,3.87
2022-09-04 16:59:22.742000+00:00,3.7
2022-09-04 16:59:22.858000+00:00,3.645
2022-09-04 16:59:22.974000+00:00,3.775
2022-09-04 16:59:23.061000+00:00,3.86
2022-09-04 16:59:23.148000+00:00,3.84
2022-09-04 16:59:23.264000+00:00,3.84
2022-09-04 16:59:23.380000+00:00,3.83
2022-09-04 16:59:23.488000+00:00,3.985
2022-09-04 16:59:23.592000+00:00,4.025
2022-09-04 16:59:23.670000+00:00,3.97
2022-09-04 16:59:23.748000+00:00,4.07
2022-09-04 16:59:23.852000+00:00,3.985
2022-09-04 16:59:23.957000+00:00,4.13
2022-09-04 16:59:24.061000+00:00,4.215
2022-09-04 16:59:24.165000+00:00,4.245
2022-09-04 16:59:24.269000+00:00,4.285
2022-09-04 16:59:24.373000+00:00,4.305
2022-09-04 16:59:24.458000+00:00,4.46
2022-09-04 16:59:24.545000+00:00,4.52
2022-09-04 16:59:24.661000+00:00,4.485
2022-09-04 16:59:24.778000+00:00,4.655
2022-09-04 16:59:24.865000+00:00,4.67
2022-09-04 16:59:24.953000+00:00,4.62
2022-09-04 16:59:25.069000+00:00,4.525
2022-09-04 16:59:25.157000+00:00,4.55
2022-09-04 16:59:25.244000+00:00,4.595
2022-09-04 16:59:25.360000+00:00,4.68
2022-09-04 16:59:25.468000+00:00,4.64
2022-09-04 16:59:25.572000+00:00,4.815
2022-09-04 16:59:25.650000+00:00,4.89
2022-09-04 16:59:25.728000+00:00,4.855
2022-09-04 16:59:25.832000+00:00,4.95
2022-09-04 16:59:25.937000+00:00,4.94
2022-09-04 16:59:26.041000+00:00,4.98
2022-09-04 16:59:26.145000+00:00,4.95
2022-09-04 16:59:26.249000+00:00,4.94
2022-09-04 16:59:26.353000+00:00,4.81
2022-09-04 16:59:26.462000+00:00,4.81
2022-09-04 16:59:26.545000+00:00,4.85
2022-09-04 16:59:26.627000+00:00,5.035
2022-09-04 16:59:26.737000+00:00,5.075
2022-09-04 16:59:26.847000+00:00,4.83
2022-09-04 16:59:26.930000+00:00,4.76
2022-09-04 16:59:27.012000+00:00,4.94
2022-09-04 16:59:27.122000+00:00,5.055
2022-09-04 16:59:27.232000+00:00,5.1
2022-09-04 16:59:27.342000+00:00,5
2022-09-04 16:59:27.452000+00:00,5.145
2022-09-04 16:59:27.535000+00:00,5.19
2022-09-04 16:59:27.617000+00:00,5.115
2022-09-04 16:59:27.727000+00:00,5.215
2022-09-04 16:59:27.837000+00:00,5.28
2022-09-04 16:59:27.947000+00:00,5.205
2022-09-04 16:59:28.057000+00:00,5.135
2022-09-04 16:59:28.167000+00:00,4.985
2022-09-04 16:59:28.277000+00:00,5.03
2022-09-04 16:59:28.387000+00:00,4.96
2022-09-04 16:59:28.473000+00:00,4.98
2022-09-04 16:59:28.560000+00:00,5.085
2022-09-04 16:59:28.676000+00:00,5.365
2022-09-04 16:59:28.764000+00:00,5.49
2022-09-04 16:59:28.851000+00:00,5.465
2022-09-04 16:59:28.968000+00:00,5.38
2022-09-04 16:59:29.084000+00:00,5.34
2022-09-04 16:59:29.172000+00:00,5.26
2022-09-04 16:59:29.259000+00:00,5.28
2022-09-04 16:59:29.375000+00:00,5.015
2022-09-04 16:59:29.483000+00:00,5.17
2022-09-04 16:59:29.561000+00:00,5.52
2022-09-04 16:59:29.639000+00:00,5.205
2022-09-04 16:59:29.743000+00:00,5.375
2022-09-04 16:59:29.847000+00:00,5.385
2022-09-04 16:59:29.952000+00:00,5.175
2022-09-04 16:59:30.056000+00:00,4.82
2022-09-04 16:59:30.160000+00:00,4.745
2022-09-04 16:59:30.264000+00:00,4.785
2022-09-04 16:59:30.368000+00:00,4.55
2022-09-04 16:59:30.450000+00:00,4.44
2022-09-04 16:59:30.532000+00:00,4.375
2022-09-04 16:59:30.642000+00:00,4.205
2022-09-04 16:59:30.752000+00:00,4.15
2022-09-04 16:59:30.862000+00:00,4.14
2022-09-04 16:59:30.945000+00:00,4.41
2022-09-04 16:59:31.027000+00:00,4.635
2022-09-04 16:59:31.137000+00:00,4.78
2022-09-04 16:59:31.247000+00:00,5.115
2022-09-04 16:59:31.357000+00:00,4.925
2022-09-04 16:59:31.443000+00:00,4.74
2022-09-04 16:59:31.530000+00:00,4.695
2022-09-04 16:59:31.646000+00:00,4.665
2022-09-04 16:59:31.762000+00:00,4.71
2022-09-04 16:59:31.878000+00:00,4.6
2022-09-04 16:59:31.965000+00:00,4.26
2022-09-04 16:59:32.052000+00:00,4.315
2022-09-04 16:59:32.168000+00:00,4.37
2022-09-04 16:59:32.284000+00:00,3.98
